Sample	taxid	Species name	Reference genome length (bp)	Kaiju reads assigned	Bowtie2 reads mapped	Proportion kaiju reads mapped with Bowtie2	Bowtie2 mean identity of mapped reads (%)	Bowtie2 mean MAPQ of mapped reads	Bowtie2 genome fraction (%)
CD	1307	Streptococcus_suis	2170808	4.0	0	0.0			0.0
CD	1308	Streptococcus_thermophilus	1791634	4.0	2	0.5	100.0	42.0	0.004297752777632039
CD	1311	Streptococcus_agalactiae	2079123	8.0	0	0.0			0.0
CD	1313	Streptococcus_pneumoniae	2110968	4.0	0	0.0			0.0
CD	1318	Streptococcus_parasanguinis	2153652	2.0	0	0.0			0.0
CD	1322	Blautia_hansenii	3065949	4.0	0	0.0			0.0
CD	1323	Faecalicoccus_pleomorphus	2055154	30.0	0	0.0			0.0
CD	1328	Streptococcus_anginosus	1953654	2.0	0	0.0			0.0
CD	1336	Streptococcus_equi	2154778	8.0	0	0.0			0.0
CD	1337051	Murimonas_intestini	5727142	8.0	4	0.5	97.56091757091187	32.5	0.005517586258556187
CD	133926	Olsenella_uli	2051896	4.0	0	0.0			0.0
CD	1347393	Bacteroides_neonati	5025334	2.0	0	0.0			0.0
CD	1351	Enterococcus_faecalis	2870381	2.0	0	0.0			0.0
CD	1352	Enterococcus_faecium	2919198	6.0	0	0.0			0.0
CD	1354	Enterococcus_hirae	2931746	8.0	0	0.0			0.0
CD	1354301	Clostridium_sp._BL8	4776227	2.0	1	0.5	94.05940594059405	8	0.002135576889456887
CD	137732	Granulicatella_elegans	1743361	6.0	2	0.3333333333333333	95.40229885057471	24.0	0.005047721039991143
CD	137838	Clostridium_neonatale	4739640	2.0	0	0.0			0.0
CD	1384078	Prevotella_sp._DNF00663	2825213	4.0	4	1.0	100.0	42.0	0.010654063959071404
CD	1392486	Prevotella_sp._HUN102	3318148	2.0	1	0.5	93.06930693069307	8	0.0030740039323140502
CD	1398	Weizmannia_coagulans	3366995	2.0	0	0.0			0.0
CD	1402135	Pseudosulfitobacter_pseudonitzschiae	4933696	2.0	0	0.0			0.0
CD	140626	Lachnobacterium_bovis	2717066	2.0	0	0.0			0.0
CD	1408281	Endomicrobium_proavitum	1588979	2.0	0	0.0			0.0
CD	1408310	Prevotella_sp._MA2016	3384011	2.0	0	0.0			0.0
CD	1409788	Sunxiuqinia_dokdonensis	4962831	4.0	0	0.0			0.0
CD	1410609	Treponema_sp._C6A8	2869490	4.0	0	0.0			0.0
CD	1411144	Bacteroides_caecigallinarum	3353010	8.0	0	0.0			0.0
CD	1428	Bacillus_thuringiensis	6260142	2.0	0	0.0			0.0
CD	1432052	Eisenbergiella_tayi	7555015	16.0	2	0.125	94.05940594059405	23.0	0.0021839797803181065
CD	1450156	Defluviitalea_raffinosedens	3092142	2.0	0	0.0			0.0
CD	1452	Bacillus_atrophaeus	4292910	12.0	0	0.0			0.0
CD	1465	Brevibacillus_laterosporus	5400144	4.0	0	0.0			0.0
CD	1465757	Peptoniphilus_senegalensis	1851340	2.0	2	1.0	94.05940594059405	23.0	0.010802985945315285
CD	1468449	Holdemania_massiliensis	4017176	4.0	0	0.0			0.0
CD	1470347	Alistipes_ihumii	2780015	4.0	2	0.5	99.50495049504951	42.0	0.007338089902392613
CD	1491	Clostridium_botulinum	3903260	4.0	0	0.0			0.0
CD	1496	Clostridioides_difficile	4095894	160.0	0	0.0			0.0
CD	150055	Streptococcus_lutetiensis	1793521	8.0	0	0.0			0.0
CD	1501329	Oribacterium_parvum	2470863	4.0	2	0.5	99.00990099009901	42.0	0.004249527391846492
CD	1501392	Coprobacter_secundus	4171466	38.0	0	0.0			0.0
CD	1502	Clostridium_perfringens	3355233	2.0	1	0.5	96.03960396039604	1	0.003040027324480893
CD	1502943	Veillonella_seminalis	2252690	1004.0	606	0.603585657370518	99.71806160971063	41.600660066006604	2.1943543052972223
CD	1504536	Robinsoniella_sp._RHS	7237586	4.0	2	0.5	92.44186046511628	2.0	0.0011882414937798322
CD	1507	Clostridium_sp._ATCC_29733	3084735	2.0	1	0.5	94.05940594059405	23	0.00330660494337439
CD	1509	Clostridium_sporogenes	4141984	4.0	0	0.0			0.0
CD	1512	-Clostridium-_symbiosum	5299950	22.0	3	0.13636363636363635	98.34983498349834	29.0	0.00550948593854659
CD	1515	Acetivibrio_thermocellus	3843301	2.0	0	0.0			0.0
CD	1519439	Oscillibacter_sp._ER4	2729704	16.0	5	0.3125	96.64725296059018	26.0	0.018719978429895694
CD	1520	Clostridium_beijerinckii	5950247	6.0	0	0.0			0.0
CD	1522	-Clostridium-_innocuum	4718906	6.0	3	0.5	98.5135224821636	41.333333333333336	0.004471375356915353
CD	1526	-Clostridium-_aminophilum	3113820	2.0	0	0.0			0.0
CD	1528099	Lawsonella_clevelandensis	1860551	4.0	0	0.0			0.0
CD	1531	Enterocloster_clostridioformis	5539047	140.0	75	0.5357142857142857	98.49464147883782	36.2	0.12543674029124505
CD	154046	Hungatella_hathewayi	6931886	40.0	4	0.1	100.0	42.0	0.0033612785899825815
CD	154288	Turicibacter_sanguinis	2999687	12.0	2	0.16666666666666666	100.0	42.0	0.003533702016243695
CD	1547	Thomasclavelia_ramosa	3543719	6.0	2	0.3333333333333333	98.51485148514851	42.0	0.003865995018228025
CD	1550024	Ruthenibacterium_lactatiformans	4111078	52.0	10	0.19230769230769232	98.59015224103055	31.0	0.017100137725433572
CD	1550235	Clostridium_sp._KNHs216	3945418	2.0	0	0.0			0.0
CD	155865	Eubacterium_pyruvativorans	2158512	2.0	0	0.0			0.0
CD	1559	Clostridium_tertium	3874184	2.0	0	0.0			0.0
CD	1574262	Sutterella_sp._KLE1602	2576488	48.0	36	0.75	99.46602417407425	41.888888888888886	0.12586901239206238
CD	1579343	Streptococcus_sp._263_SSPC	1804345	2.0	2	1.0	99.50495049504951	42.0	0.01130604180464379
CD	1580	Levilactobacillus_brevis	2494328	6.0	0	0.0			0.0
CD	1583331	Porphyromonas_pasteri	2166795	4.0	1	0.25	95.52238805970148	24	0.003138275655980376
CD	1587	Lactobacillus_helveticus	2120944	4.0	0	0.0			0.0
CD	158836	Enterobacter_hormaechei	4915930	2.0	1	0.5	96.03960396039604	24	0.0020748871525835396
CD	158847	Megamonas_hypermegale	2230342	2.0	0	0.0			0.0
CD	1590	Lactiplantibacillus_plantarum	3223643	2.0	0	0.0			0.0
CD	160404	Anaerotignum_lactatifermentans	2922609	114.0	40	0.3508771929824561	96.56378255120032	30.475	0.11517106804228687
CD	1613	Limosilactobacillus_fermentum	1905587	2.0	0	0.0			0.0
CD	1619234	Anaerobium_acetethylicum	4609043	2.0	0	0.0			0.0
CD	162156	uncultured_Bacteroides_sp.	5299784	22.0	12	0.5454545454545454	97.19471947194718	34.166666666666664	0.009019235500918528
CD	1623	Ligilactobacillus_ruminis	2066652	2.0	0	0.0			0.0
CD	1628085	Agathobaculum_butyriciproducens	2695431	6.0	0	0.0			0.0
CD	1629	Weissella_viridescens	1593241	2.0	0	0.0			0.0
CD	163	Treponema_bryantii	3516600	2.0	0	0.0			0.0
CD	1630	Kandleria_vitulina	2126709	4.0	0	0.0			0.0
CD	163665	Dysgonomonas_mossii	3954365	2.0	0	0.0			0.0
CD	1639	Listeria_monocytogenes	2944528	4.0	0	0.0			0.0
CD	1641	Listeria_grayi	2751104	2.0	0	0.0			0.0
CD	1650661	Clostridium_phoceensis	3453778	10.0	2	0.2	96.00960096009601	31.5	0.005848667748766713
CD	1650663	Fournierella_massiliensis	3391003	2.0	0	0.0			0.0
CD	165179	Prevotella_copri	3551614	20.0	0	0.0			0.0
CD	165185	uncultured_Eubacterium_sp.	2611477	26.0	0	0.0			0.0
CD	165186	uncultured_Ruminococcus_sp.	2960314	38.0	3	0.07894736842105263	94.14688456797485	16.666666666666668	0.006283117263911869
CD	1652957	Lactococcus_nasutitermitis	2189889	2.0	0	0.0			0.0
CD	1653435	Merdimonas_faecis	3318223	10.0	0	0.0			0.0
CD	1658008	Dysgonomonas_sp._BGC7	4322346	2.0	0	0.0			0.0
CD	1660	Schaalia_odontolytica	2455831	4.0	0	0.0			0.0
CD	1662055	Clostridium_guangxiense	4408532	2.0	0	0.0			0.0
CD	166486	Roseburia_intestinalis	4493348	1624.0	593	0.36514778325123154	98.93536061315696	38.359190556492415	0.9915768820932633
CD	1667357	Clostridium_sp._C8	4020958	2.0	0	0.0			0.0
CD	1673717	Anaeromassilibacillus_senegalensis	3511751	114.0	0	0.0			0.0
CD	1673720	Anaerotruncus_massiliensis	2980348	2.0	0	0.0			0.0
CD	1673721	Intestinimonas_massiliensis	3105129	18.0	8	0.4444444444444444	99.62871287128714	42.0	0.02415358588966835
CD	1673724	Neofamilia_massiliensis	1920334	2.0	0	0.0			0.0
CD	1677858	Propionispora_sp._2-2-37	4121509	2.0	0	0.0			0.0
CD	1680	Bifidobacterium_adolescentis	2089645	6.0	1	0.16666666666666666	99.00990099009901	42	0.004881211880486877
CD	1685	Bifidobacterium_breve	2269415	6.0	0	0.0			0.0
CD	1686	Bifidobacterium_catenulatum	2079525	6.0	0	0.0			0.0
CD	1689270	Intestinimonas_timonensis	3444574	20.0	13	0.65	96.10967250571208	26.46153846153846	0.03570833432523151
CD	169435	Anaerotruncus_colihominis	3563916	54.0	18	0.3333333333333333	99.2248714667385	41.55555555555556	0.03611196223480014
CD	1715075	Neisseria_sp._HMSC078C12	2242214	4.0	2	0.5	99.5	42.0	0.004593673931212632
CD	1720194	Clostridium_sp._AT4	3412755	860.0	477	0.5546511627906977	99.32717503014824	40.666666666666664	1.137790436172535
CD	1720200	Anaerotruncus_rubiinfantis	3409026	2.0	0	0.0			0.0
CD	1720294	Eisenbergiella_massiliensis	6692195	132.0	39	0.29545454545454547	98.64255191288692	40.69230769230769	0.048055981632334384
CD	1720313	Bittarella_massiliensis	2806977	4.0	2	0.5	100.0	42.0	0.00580695887426224
CD	1732	Eubacterium_oxidoreducens	2912287	4.0	0	0.0			0.0
CD	1735	Holdemanella_biformis	2517763	16.0	0	0.0			0.0
CD	1736399	Tetrasphaera_sp._Soil756	3470999	4.0	0	0.0			0.0
CD	1737424	Blautia_massiliensis	3717343	20.0	9	0.45	99.22992299229924	39.77777777777778	0.02348451568768338
CD	1739298	Bacteroides_sp._HMSC067B03	6513253	6.0	4	0.6666666666666666	100.0	42.0	0.004298927125969159
CD	1739517	Bacteroides_sp._HMSC073E02	6622929	6.0	6	1.0	100.0	42.0	0.00739853922637552
CD	1745713	Bariatricus_massiliensis	4219447	10.0	4	0.4	99.75247524752476	42.0	0.008650422673871718
CD	1747	Cutibacterium_acnes	2494738	6.0	2	0.3333333333333333	99.50495049504951	42.0	0.005812233589258671
CD	174709	Allobaculum_stercoricanis	2052877	2.0	0	0.0			0.0
CD	1755100	Fusobacterium_gastrosuis	1813656	2.0	0	0.0			0.0
CD	1761887	Prevotella_sp._ne3005	3567607	4.0	0	0.0			0.0
CD	1769	Mycobacterium_leprae	3187112	2.0	0	0.0			0.0
CD	1776382	Neglectibacter_timonensis	3671597	8.0	0	0.0			0.0
CD	1776391	Romboutsia_timonensis	3112481	68.0	34	0.5	99.22640011435979	37.088235294117645	0.07367113245028643
CD	1776392	Massilimicrobiota_timonensis	2661126	4.0	0	0.0			0.0
CD	1777881	Streptococcus_sp._DD13	1716726	4.0	0	0.0			0.0
CD	1780376	Alistipes_sp._CHKCI003	2869882	2.0	0	0.0			0.0
CD	1796613	Bacteroides_caecimuris	4839927	10.0	4	0.4	93.54455445544554	13.0	0.007768712214047856
CD	1796615	Blautia_caecimuris	4093107	8.0	2	0.25	100.0	42.0	0.0033226592903630417
CD	1796616	Blautia_pseudococcoides	5128746	2.0	0	0.0			0.0
CD	1796620	Acutalibacter_muris	3802913	2.0	0	0.0			0.0
CD	1796622	Extibacter_muris	3711428	2.0	0	0.0			0.0
CD	1796628	Longibaculum_muris	3167958	16.0	2	0.125	98.00990099009901	42.0	0.0052399684591778045
CD	1796635	Longicatena_caecimuris	3103757	10.0	4	0.4	98.46153846153845	41.0	0.008699134629418476
CD	1796636	Frisingicoccus_caecimuris	2716364	10.0	3	0.3	96.35973597359737	30.0	0.007730922659849712
CD	1796652	Turicimonas_muris	2887949	4.0	0	0.0			0.0
CD	1798186	Pseudobutyrivibrio_sp._OR37	3558369	2.0	0	0.0			0.0
CD	180164	Blautia_schinkii	3494515	6.0	2	0.3333333333333333	97.02970297029702	17.5	0.0058377199697239816
CD	180311	Hespellia_stercorisuis	4402942	10.0	3	0.3	93.72937293729372	11.666666666666666	0.006722777633682206
CD	1806837	Massilibacillus_massiliensis	4000953	8.0	0	0.0			0.0
CD	181070	Proteocatella_sphenisci	2411055	2.0	0	0.0			0.0
CD	1812935	Enterobacter_roggenkampii	4899997	4.0	0	0.0			0.0
CD	1834438	Pedobacter_quisquiliarum	3773827	8.0	1	0.125	90.0990099009901	3	0.002517338500148523
CD	1841855	Bacteroides_bouchesdurhonensis	5308568	4.0	0	0.0			0.0
CD	1841864	Marseilla_massiliensis	4084489	2.0	0	0.0			0.0
CD	1841865	Mediterranea_massiliensis	3949838	10.0	0	0.0			0.0
CD	185007	Pseudobutyrivibrio_xylanivorans	3420924	2.0	0	0.0			0.0
CD	1851428	Faecalibacterium_longum	2951594	32.0	21	0.65625	98.06364922206505	30.142857142857142	0.051158797585304755
CD	1852366	Holdemania_sp._Marseille-P2844	3680275	2.0	2	1.0	100.0	42.0	0.004238813675608481
CD	1852370	Prevotellamassilia_timonensis	3475353	2.0	0	0.0			0.0
CD	1855342	Oribacterium_sp._KHPX15	4017748	2.0	0	0.0			0.0
CD	1860161	Streptococcus_sp._CCUG_49591	1928655	4.0	2	0.5	100.0	42.0	0.005703456553919701
CD	1870988	Pseudoflavonifractor_phocaeensis	3146058	36.0	0	0.0			0.0
CD	1870991	Massilioclostridium_coli	2985330	12.0	6	0.5	100.0	42.0	0.019595823577292962
CD	1870997	Alterileibacterium_massiliense	1450823	2.0	2	1.0	100.0	42.0	0.01151070806018377
CD	1871006	Bacteroides_congonensis	6373337	6.0	2	0.3333333333333333	99.50495049504951	42.0	0.0019299152076847656
CD	1871020	Clostridium_sp._Marseille-P3244	2972275	8.0	6	0.75	96.03960396039604	26.0	0.01816790169146529
CD	1871024	Mordavella_massiliensis	2614310	4.0	2	0.5	97.02970297029702	33.0	0.007803206199723828
CD	1871035	Negativibacillus_massiliensis	2876881	12.0	2	0.16666666666666666	98.01980198019803	42.0	0.007091012801711298
CD	1871336	Criibacterium_bergeronii	2176288	4.0	0	0.0			0.0
CD	187327	Acidaminococcus_intestini	2305309	16.0	4	0.25	100.0	42.0	0.011148180135504612
CD	1882749	Opitutus_sp._GAS368	4150883	2.0	0	0.0			0.0
CD	1895907	Dysgonomonas_sp._37-18	4410792	2.0	0	0.0			0.0
CD	1896967	Akkermansia_sp._54_46	2966498	4.0	2	0.5	100.0	42.0	0.006876795467247913
CD	1903261	Mailhella_massiliensis	3465670	4.0	0	0.0			0.0
CD	1907662	Raoultibacter_timonensis	4016902	2.0	0	0.0			0.0
CD	1917867	Bacilliculturomica_massiliensis	4516356	2.0	0	0.0			0.0
CD	1917868	Blautia_marasmi	6170525	10.0	0	0.0			0.0
CD	1917870	Lachnoclostridium_pacaense	6263362	10.0	6	0.6	99.66831683168317	42.0	0.008653499510326882
CD	1917873	Pygmaiobacter_massiliensis	2804249	4.0	0	0.0			0.0
CD	1926283	Lachnoclostridium_edouardi	3329949	16.0	2	0.125	97.52475247524752	41.0	0.004084146634077579
CD	1926599	Carboxydocella_sp._ULO1	2700370	2.0	0	0.0			0.0
CD	1940789	Lactococcus_petauri	2106259	4.0	0	0.0			0.0
CD	1943579	Oribacterium_sp._C9	3720024	2.0	0	0.0			0.0
CD	1944639	Anaeromassilibacillus_sp._Marseille-P3371	3545090	6.0	0	0.0			0.0
CD	1944642	Marasmitruncus_massiliensis	3761792	2.0	0	0.0			0.0
CD	1945593	Oscillibacter_sp.	3726880	10.0	0	0.0			0.0
CD	1945634	Butyricicoccus_porcorum	2990647	12.0	0	0.0			0.0
CD	195	Campylobacter_coli	1716536	6.0	0	0.0			0.0
CD	1955272	Allobacillus_salarius	2595246	36.0	28	0.7777777777777778	99.89597780859916	41.92857142857143	0.02693386291704139
CD	1965537	Flavonifractor_sp._An10	3882968	74.0	39	0.527027027027027	97.42896396413464	33.56410256410256	0.08282324242692704
CD	1965538	Flavonifractor_sp._An100	3040137	4.0	2	0.5	99.50495049504951	42.0	0.006710223914251233
CD	1965542	Eubacterium_sp._An11	3912469	2.0	0	0.0			0.0
CD	1965544	Flavonifractor_sp._An112	2958951	4.0	0	0.0			0.0
CD	1965545	Tyzzerella_sp._An114	2751690	2.0	0	0.0			0.0
CD	1965547	Lachnoclostridium_sp._An118	3467513	2.0	2	1.0	100.0	42.0	0.005883179096949312
CD	1965549	Gemmiger_sp._An120	3394994	2.0	0	0.0			0.0
CD	1965551	Faecalibacterium_sp._An122	3256715	4.0	2	0.5	100.0	42.0	0.0035618713949485906
CD	1965555	Lachnoclostridium_sp._An131	3513548	20.0	10	0.5	99.1069306930693	38.1	0.018699047230890258
CD	1965560	Lachnoclostridium_sp._An138	3689697	14.0	10	0.7142857142857143	99.11376431760823	38.4	0.027509033939643282
CD	1965562	Lachnoclostridium_sp._An14	4288148	130.0	15	0.11538461538461539	98.22950883323627	37.2	0.030922440176971502
CD	1965569	Lachnoclostridium_sp._An169	4853259	4.0	0	0.0			0.0
CD	1965570	Anaeromassilibacillus_sp._An172	2814283	2.0	0	0.0			0.0
CD	1965571	Erysipelatoclostridium_sp._An173	2931751	4.0	2	0.5	95.04950495049505	23.0	0.0038202425785818783
CD	1965576	Pseudoflavonifractor_sp._An184	3590977	16.0	6	0.375	99.17326732673268	39.0	0.014675671829699827
CD	1965578	Pseudoflavonifractor_sp._An187	2606860	4.0	0	0.0			0.0
CD	1965580	Bacteroides_sp._An19	4733083	2.0	1	0.5	92.07920792079209	3	0.0021550435519512336
CD	1965582	Gemmiger_sp._An194	3071855	6.0	2	0.3333333333333333	95.54455445544554	24.0	0.005534115379794945
CD	1965583	Lachnoclostridium_sp._An196	3252622	4.0	2	0.5	98.33333333333333	42.0	0.0018754100537965988
CD	1965586	Mediterranea_sp._An20	3844582	4.0	2	0.5	98.51485148514851	4.0	0.005306168524952777
CD	1965587	Anaeromassilibacillus_sp._An200	3721138	6.0	0	0.0			0.0
CD	1965603	Blautia_sp._An249	3938978	14.0	6	0.42857142857142855	100.0	42.0	0.00931713759254304
CD	1965618	Desulfovibrio_sp._An276	3200405	2.0	0	0.0			0.0
CD	1965620	Bacteroides_sp._An279	3937191	4.0	0	0.0			0.0
CD	1965634	Flavonifractor_sp._An4	3212734	4.0	2	0.5	91.8918918918919	3.0	0.002334460307015769
CD	1965636	Blautia_sp._An46	3820310	4.0	0	0.0			0.0
CD	1965640	Bacteroides_sp._An51A	4486442	6.0	4	0.6666666666666666	98.26732673267327	41.5	0.005104267479664287
CD	1965654	Lachnoclostridium_sp._An76	3431056	4.0	0	0.0			0.0
CD	1965655	Faecalibacterium_sp._An77	3051386	2.0	0	0.0			0.0
CD	1965660	Flavonifractor_sp._An82	3668665	2.0	1	0.5	93.06930693069307	8	0.0027803029167285647
CD	1965661	Pseudoflavonifractor_sp._An85	2984473	2.0	0	0.0			0.0
CD	1965664	Flavonifractor_sp._An9	3350225	2.0	2	1.0	96.53465346534654	32.0	0.005342924728936116
CD	1965666	Flavonifractor_sp._An92	3490035	2.0	1	0.5	99.00990099009901	42	0.002922606793341614
CD	197	Campylobacter_jejuni	1641481	2.0	0	0.0			0.0
CD	1972867	Agrobacterium_rosae	5464393	2.0	0	0.0			0.0
CD	1977903	Propionibacterium_sp.	2445559	2.0	0	0.0			0.0
CD	1981510	Monoglobus_pectinilyticus	2759678	10.0	2	0.2	95.40229885057471	24.0	0.003188777821180587
CD	1982626	Faecalibacillus_intestinalis	2869982	12.0	4	0.3333333333333333	98.28188701223064	33.75	0.009512254780692004
CD	1982628	Faecalibacillus_faecis	2525977	6.0	3	0.5	98.34983498349834	28.666666666666668	0.012074535912243065
CD	1986206	Candidatus_Nanosynsacchari_sp._TM7_ANC_38.39_G1_1	756930	2.0	0	0.0			0.0
CD	2004706	Desulfurobacterium_sp.	1686093	2.0	0	0.0			0.0
CD	2021312	Veillonella_sp._R32	2247556	2.0	1	0.5	92.07920792079209	3	0.004538262895340539
CD	2024205	Urinicoccus_timonensis	1978908	4.0	0	0.0			0.0
CD	2024219	Prevotella_sp._P4-98	3107872	4.0	4	1.0	100.0	42.0	0.007014445897385736
CD	2024228	Prevotella_sp._P4-51	3152425	2.0	1	0.5	100.0	42	0.003235604336344243
CD	2024555	Virgibacillus_profundi	4362047	22.0	1	0.045454545454545456	93.44262295081968	8	0.001421351030834835
CD	2026191	Bacillus_luti	5315231	2.0	0	0.0			0.0
CD	2040291	Dorea_phocaeensis	2467622	6.0	2	0.3333333333333333	94.75697569756974	23.5	0.004133534228500151
CD	2045012	Clostridium_minihomine	2705425	2.0	0	0.0			0.0
CD	204516	Phocaeicola_massiliensis	4646209	10.0	0	0.0			0.0
CD	2049028	Granulicatella_sp.	1930300	6.0	4	0.6666666666666666	96.03960396039602	32.0	0.018080091177537172
CD	2064846	Desertimonas_flava	6220585	2.0	0	0.0			0.0
CD	2067550	Clostridium_sp._chh4-2	6089737	8.0	2	0.25	99.50495049504951	42.0	0.0033498983617847537
CD	2079004	Clostridium_sp._Cult3	2472187	4.0	0	0.0			0.0
CD	208479	Enterocloster_bolteae	6377378	154.0	40	0.2597402597402597	96.99276829885615	31.6	0.05207469276558485
CD	2086273	Subdoligranulum_sp._APC924-74	3508961	40.0	24	0.6	98.36828844174742	29.75	0.043146675041415394
CD	2086583	Pseudoruminococcus_massiliensis	2428410	2.0	0	0.0			0.0
CD	2086584	Massilistercora_timonensis	2132391	232.0	110	0.47413793103448276	97.48157297383625	33.336363636363636	0.45404430988500705
CD	2093857	Dysosmobacter_welbionis	3396268	138.0	44	0.3188405797101449	98.46827182718275	36.45454545454545	0.11606857880473508
CD	209880	Allisonella_histaminiformans	1700551	16.0	10	0.625	97.92079207920793	39.8	0.03969301714561927
CD	210	Helicobacter_pylori	1696601	8.0	0	0.0			0.0
CD	2108523	Lawsonibacter_asaccharolyticus	3126090	6.0	4	0.6666666666666666	99.75247524752476	42.0	0.010236429533378758
CD	2126740	Clostridium_fessum	3109172	20.0	4	0.2	97.02970297029704	29.0	0.013058138951463604
CD	214851	Subdoligranulum_variabile	3244954	8.0	0	0.0			0.0
CD	214853	Anaerofustis_stercorihominis	2284703	4.0	2	0.5	99.50495049504951	42.0	0.008928950502537966
CD	214856	Alistipes_finegoldii	3563510	92.0	26	0.2826086956521739	98.34312797184086	38.42307692307692	0.060137336502493324
CD	2161814	Lactimicrobium_massiliense	2457574	2.0	0	0.0			0.0
CD	2162637	Bacteroides_sp._PHL_2737	5539106	2.0	0	0.0			0.0
CD	216816	Bifidobacterium_longum	2385164	28.0	5	0.17857142857142858	97.50312962330716	26.2	0.011361902158509855
CD	2182327	Candidatus_Nitrotoga_fabula	2304384	2.0	0	0.0			0.0
CD	218538	Dialister_invisus	1895960	856.0	411	0.48014018691588783	97.98277920931724	36.98053527980535	1.673242051520074
CD	2211183	Evtepia_gabavorous	2494407	6.0	0	0.0			0.0
CD	2219695	Luxibacter_massiliensis	4142938	2.0	0	0.0			0.0
CD	2267611	Capnocytophaga_felis	2882901	4.0	0	0.0			0.0
CD	227942	Limosilactobacillus_gastricus	1848461	2.0	0	0.0			0.0
CD	228604	Prevotella_salivae	3099908	6.0	0	0.0			0.0
CD	2290935	Parabacteroides_acidifaciens	5101196	2.0	0	0.0			0.0
CD	2292046	Lachnotalea_sp._AF33-28	5162566	14.0	6	0.42857142857142855	100.0	42.0	0.004067744606073801
CD	2292053	Parabacteroides_sp._AM08-6	4189784	2.0	2	1.0	97.52475247524752	22.0	0.004868986086156231
CD	2292066	Roseburia_sp._AM23-20	4145911	10.0	5	0.5	98.01188118811882	27.8	0.010299304543681715
CD	2292194	Bacteroides_sp._AF27-33	7056870	2.0	2	1.0	96.7876787678768	33.0	0.002720752968384
CD	2292206	Clostridium_sp._AF27-2AA	3575329	26.0	16	0.6153846153846154	99.31868811881188	39.75	0.037646885083862214
CD	2292209	Collinsella_sp._AF05-8-2	2333248	2.0	0	0.0			0.0
CD	2292234	Faecalibacterium_sp._AF28-13AC	3389503	4.0	0	0.0			0.0
CD	2292244	Pseudoflavonifractor_sp._AF19-9AC	3124708	2.0	0	0.0			0.0
CD	2292280	Bacteroides_sp._OF02-3LB	6810738	4.0	3	0.75	99.2313705054716	42.0	0.004125837757963969
CD	2292284	Bacteroides_sp._OM08-11	3878769	2.0	1	0.5	99.00990099009901	42	0.0026297002992444253
CD	2292304	Clostridium_sp._AM33-3	3217602	8.0	4	0.5	95.75117175583105	27.75	0.009416950884540722
CD	2292305	Clostridium_sp._AM42-4	3653786	2.0	0	0.0			0.0
CD	2292307	Clostridium_sp._AM58-1XD	4360356	16.0	4	0.25	97.01732673267327	32.5	0.008944223820256877
CD	2292310	Clostridium_sp._OF09-36	3906899	2.0	2	1.0	98.51485148514851	41.0	0.0032762556697780005
CD	2292348	Eisenbergiella_sp._OF01-20	7234838	2.0	0	0.0			0.0
CD	2292356	Faecalibacterium_sp._OF03-6AC	2830308	2.0	2	1.0	98.01980198019803	17.0	0.007207696123531432
CD	2292357	Faecalibacterium_sp._OM04-11BH	2961722	8.0	5	0.625	98.17430094657819	25.6	0.01343812822405344
CD	2292367	Roseburia_sp._OF03-24	3926239	4.0	2	0.5	97.5	40.0	0.002063043029219566
CD	2292368	Roseburia_sp._OM02-15	3656239	2.0	1	0.5	100.0	42	0.002789751982843572
CD	2292372	Ruminococcus_sp._AM42-11	4698861	2.0	2	1.0	97.87451571244081	41.0	0.004149941868891205
CD	2292911	Alistipes_sp._AM16-43	3366396	2.0	2	1.0	99.00990099009901	42.0	0.006059893132002296
CD	2292922	Bacteroides_sp._AF25-17LB	4747821	6.0	4	0.6666666666666666	100.0	42.0	0.006234438914188214
CD	2292925	Bacteroides_sp._AF25-5LB	4668245	4.0	2	0.5	99.50495049504951	42.0	0.004327107938850681
CD	2292926	Bacteroides_sp._AF26-10BH	4823286	2.0	1	0.5	98.9795918367347	42	0.002052542602698658
CD	2292927	Bacteroides_sp._AF27-10BH	4668250	2.0	0	0.0			0.0
CD	2292931	Bacteroides_sp._AF34-31BH	4724527	4.0	4	1.0	97.28683750728014	40.5	0.007048324625936099
CD	2292936	Bacteroides_sp._AF39-16AC	4917973	2.0	2	1.0	97.52475247524752	41.0	0.0021146923742769636
CD	2292950	Bacteroides_sp._AM32-11AC	4692899	2.0	2	1.0	95.56882158804115	23.5	0.004368301981355235
CD	2292951	Bacteroides_sp._AM37-9	6147705	2.0	2	1.0	100.0	42.0	0.002716460858157638
CD	2292952	Bacteroides_sp._AM41-16	4905507	14.0	8	0.5714285714285714	98.78162502143991	37.125	0.011864217093156732
CD	2292957	Bacteroides_sp._OF03-11BH	6871891	10.0	7	0.7	97.13838526709813	30.285714285714285	0.007887203100282004
CD	2292960	Blautia_sp._AF19-1	3558929	4.0	2	0.5	100.0	42.0	0.0021073755615804643
CD	2292968	Blautia_sp._AF34-10	3555463	2.0	2	1.0	99.00990099009901	42.0	0.005034506054485731
CD	2292979	Blautia_sp._AM47-4	3843555	2.0	2	1.0	100.0	39.5	0.005307586336087294
CD	2292980	Blautia_sp._OF03-13	3545221	6.0	4	0.6666666666666666	99.25495049504951	42.0	0.011028931623726701
CD	2292988	Blautia_sp._TF12-12AT	3327287	2.0	1	0.5	97.02970297029702	6	0.0030655606204093608
